id,LONGITUDE,LATITUDE
R065,566577.8086852928,4486735.49840431
R065,566444.1443009735,4486767.031688277
R065,566465.7073322905,4486758.040159808
R065,566657.1902157305,4486787.218782762
R065,566670.0705137961,4486779.221005168
R065,566647.8207987205,4486842.616842604
R065,566655.7728352869,4486824.451933725
R065,566951.1968183318,4486897.021578046
R065,566972.6757406716,4486891.105082375
R065,568642.9623965152,4487652.762913453
R065,568830.6731408165,4487907.471365748
R065,569001.054465516,4488172.145540882
R065,568843.2817765074,4487898.020357305
R065,568645.2312675406,4487650.977729592
R065,568349.2138386066,4487569.025655851
R065,568589.6129139743,4487693.628923705
R065,568421.6184181101,4487559.189956661
R065,568045.4026054569,4486971.940854852
R065,567967.4573051725,4486922.200814223
R065,567899.0807029255,4487131.281401975
R065,566950.6555257493,4486948.058103873
R065,566961.4543105827,4486939.135589261
R065,567593.6078204273,4487094.4777632635
R065,567312.4995258087,4487012.864260806
R065,567036.1308491428,4486908.979633372
R065,567202.61053418,4486977.971795411
R065,567476.267460116,4487088.803228651
R065,567749.9245422316,4487199.634707887
R065,568023.5817807898,4487310.4662336875
R065,568297.2391760482,4487421.297806631
R065,568124.4982257432,4487302.0576607715
R065,567882.201673416,4487146.267533653
R065,568389.1751265329,4487480.824776537
R065,568596.4730033287,4487634.705378763
R065,568466.8541851658,4487446.220882019
R065,568074.7139250146,4487367.558358287
R065,567775.2965713748,4487251.6091828905
R065,567475.8794043139,4487135.660057004
R065,567176.0323150483,4487020.994090304
R065,567047.9458587494,4486992.80809459
R065,567348.3142927247,4487106.269419313
R065,567648.6829134997,4487219.730789462
R065,567912.789505372,4487401.849252675
R065,568226.1203939375,4487471.983334654
R065,569303.1431970444,4488638.55051496
R065,569313.7714367482,4488631.1133600585
R065,569416.6589903239,4488937.5592963165
R065,569449.2557987953,4488945.672351165
R065,569732.1262340676,4489502.948510781
R065,569627.327975878,4489236.551561641
R065,569522.5296608359,4488970.154756746
R065,569589.9355677057,4489157.219739818
R065,569688.3838038802,4489426.028096185
R065,569786.8319760801,4489694.836593727
R065,569941.4339803886,4489931.1507005
R065,569855.4894326868,4489759.596747123
R065,569715.0616440558,4489612.112073164
R065,569597.6618363222,4489316.244514306
R065,569462.2582643789,4489028.610213276
R065,569544.1249320138,4489247.253392738
R065,569661.311080114,4489543.205591663
R065,569778.4971581277,4489839.157968738
R065,569920.8154591756,4490123.859866289
R065,569834.5665407841,4489907.127051292
R065,570189.9379729835,4490418.469004725
R065,570239.2540922045,4490552.88038097
R065,574765.0994997601,4493533.914246462
R065,574592.3758306277,4493329.389697351
R065,574350.0575722415,4493391.407870578
R065,574077.3385527548,4493246.571777896
R065,573798.9079072333,4493109.615665332
R065,573741.9106554254,4493242.934409682
R065,573989.6249975438,4493303.679039319
R065,574280.3062741066,4493418.971239143
R065,574475.9030370315,4493663.381083797
R065,574622.4618883295,4493933.118818958
R065,574708.5497568196,4494234.089453066
R065,574729.9076612866,4494544.2761655925
R065,574731.239516593,4494857.314145304
R065,574933.4191362067,4494894.384340488
R065,574858.1353271739,4494689.6191429375
R065,574832.9762370341,4494381.471875442
R065,574928.4791680843,4494130.341238034
R065,574873.2171835059,4493822.216869209
R065,574791.9552888201,4495077.532885591
R065,574876.2495470545,4494972.781752796
R065,574867.039956536,4495046.06263142
R065,574921.9776608741,4495278.427210415
R065,575054.1482418341,4495530.215094292
R065,575228.0181416447,4495633.310723018
R065,575140.8062987225,4495369.208091859
R065,574964.3324033457,4495161.641660133
R065,569915.2868397057,4490000.778417524
R065,570095.2725620616,4490181.945552502
R065,569951.7100526827,4489976.864433894
R065,570036.9713099573,4490170.953104231
R065,570028.6552658182,4490283.464602817
R065,570274.1528778914,4490315.325968534
R065,569258.6368947042,4488671.561668037
R065,569277.8540432686,4488661.124311628
R065,569453.8598989161,4488903.868375176
R065,569489.6760628124,4488903.543428998
R065,568604.2554010242,4487740.251054331
R065,568798.7571468432,4487968.395675327
R065,568965.6620723403,4488214.078423871
R065,568805.2491073861,4487958.175757003
R065,568610.017320219,4487733.420377306
R065,569109.115470357,4488329.621087238
R065,569308.6620827962,4488614.909459512
R065,569120.9716974157,4488322.611168634
R065,569034.0559830866,4488283.471781175
R065,569117.423040777,4488434.701701825
R065,569206.7622106202,4488569.266587635
R097,568791.7296182346,4487696.189633454
R097,568569.2881495996,4487485.59044044
R097,568400.115540307,4487388.292769541
R097,568631.8848042244,4487589.551498722
R097,568864.473527731,4487790.597688823
R097,568813.0222372646,4487838.924807908
R097,568857.309723495,4487815.626751652
R106,565979.8060623772,4487322.42356843
R106,566208.501015352,4487287.465358989
R106,566087.2435224957,4487167.918025727
R106,565803.538969367,4487238.0159873115
R106,565815.4830902317,4487456.2713353075
R106,566780.726742064,4487337.942667808
R106,566921.488776971,4487477.133068294
R106,567095.4786274191,4487327.2201590175
R106,567142.4914312088,4487039.655128682
R106,566853.3942759002,4486931.356388566
R106,566790.8521014326,4487173.945839436
R106,566762.7228530874,4486897.606421491
R106,566473.320238722,4486790.127274693
R106,566306.5871348751,4486901.692445772
R106,566247.0128498379,4487204.605756068
R106,566348.9085740881,4487395.633759862
R106,566476.3999309835,4487537.281509201
R106,566461.1352851854,4487824.50862673
R106,566603.5301813933,4488015.3754759915
R106,566564.9466080926,4487786.958546889
R106,566586.5963790176,4487495.903155846
R112,568531.296539159,4494134.639001712
R112,568521.6234848627,4494242.271565369
R112,568971.6612272497,4494486.41552301
R112,568740.849611202,4494281.642670182
R112,568553.0696323109,4494264.107572455
R112,568584.2445775048,4494551.762817261
R112,568781.6740879952,4494778.038834545
R112,568848.7588824497,4494739.329287649
R116,576119.4356403286,4499632.538856436
R116,576081.4195588005,4499412.745491474
R116,575990.2502795631,4499174.744948454
R116,575678.8190749369,4499076.832996099
R116,575600.7762081727,4499360.628301435
R116,575591.6303210449,4499650.047027014
R116,575863.3717302298,4499740.654887369
R116,575595.1433295946,4499664.650737894
R116,575542.9584832249,4499749.805813028
R116,575941.1223372385,4499780.336450506
R116,575962.335621391,4499758.387773279
R116,575629.1598811715,4499775.1326754
R116,575608.2250002504,4499797.560271698
R119,570402.1858760837,4486212.7522811275
R119,570369.9715585569,4486495.833402877
R119,570144.6861368314,4486378.284556162
R119,570093.3253193364,4486480.8562972415
R119,570355.1152475219,4487808.464426689
R119,570487.912767054,4487544.527026951
R119,570465.9571203073,4487327.882824882
R119,570318.6294910766,4487152.42800996
R119,570279.3476016601,4487294.481733795
R119,570304.4082483969,4487502.262827418
R119,570098.8166031479,4487469.075959346
R119,570033.1514107581,4487605.956163666
R119,570045.2796262582,4487797.807717036
R119,570163.5355302088,4487875.560792545
R119,570271.5588657132,4487950.805429441
R119,570197.5543555599,4486898.408024441
R119,569794.9430775762,4486443.329856633
R119,570315.3996933249,4486788.057395466
R119,569496.1818779665,4487374.449211317
R119,569591.4912872348,4487209.632995973
R119,569730.4310746561,4486993.116687268
R119,569779.7451186217,4486714.980430469
R119,569556.5128366547,4486802.323470152
R119,569448.7742589725,4486792.150868964
R119,569287.3450762779,4487043.988647503
R119,569165.1227145187,4487250.093184942
R119,569230.0717472777,4487428.810394582
R119,569339.0961533953,4487338.463977663
R119,569292.4442466552,4487512.10472001
R119,570304.1959718587,4486824.396797826
R119,569918.4016675821,4487460.658086667
R119,570030.7315438773,4487426.880042407
R119,569852.1924883515,4487273.709488352
R119,569993.9998329963,4487221.557251557
R119,570215.3835169057,4487194.724612422
R119,570254.521228328,4486943.548386033
R119,570282.5891646962,4486699.975240879
R119,570221.363125765,4486550.523041708
R119,570143.6803990266,4486649.204176161
R119,569926.3995342753,4486689.799809124
R119,569859.5309404259,4486769.211881255
R119,569726.8578491447,4487030.202666862
R119,569629.427374073,4487326.008694607
R119,569750.3724406963,4487528.589923412
R119,569852.6279771746,4487708.615317345
R124,577763.2238731192,4495891.24204585
R124,577568.0345560727,4495954.919542154
R124,577923.9423843068,4496085.69902029
R124,577651.1318407712,4496027.457042214
R124,577810.2120479374,4496127.273983546
R129,573636.7011188293,4494247.015664581
R129,573808.1701027555,4494247.842678866
R129,573808.0825293548,4493405.197925214
R129,573695.8664381518,4493145.281973691
R129,573631.6315214604,4492865.081023241
R129,573382.9120457255,4492928.903791062
R129,573288.6335658891,4493196.058762283
R129,573055.1726588047,4493385.046418372
R129,572953.6238826112,4493598.632034618
R129,573130.8874102714,4493481.761782447
R129,573409.9049483207,4493492.277865198
R129,573505.6374352094,4493632.218632082
R129,573756.793750002,4493737.435919998
R129,573818.2646509391,4493611.901814105
R129,573885.5841677485,4493893.773659259
R129,573930.9004085816,4493975.928898768
R129,573881.516260217,4493684.4543146035
R129,573054.9664006808,4493903.576628474
R129,572966.3738760238,4493670.955391284
R129,572750.0261526544,4493610.298149354
R129,572476.8188497935,4493731.71919895
R129,572588.1151440775,4493948.957447741
R129,572833.8981031326,4493990.664466001
R129,573800.6025130139,4493885.097691797
R129,573707.2716803466,4493942.329184007
R130,568362.8044339798,4494992.00872844
R130,568309.4402667523,4495139.051034139
R130,568484.3122990779,4494957.333668162
R130,568617.7475493395,4495485.958644628
R130,568408.0665248869,4495538.170494769
R130,568119.7755046603,4496434.525823422
R130,568052.666902706,4496236.610593421
R130,568292.3177069613,4496292.83107413
R130,568212.05069137,4496217.107404423
R130,568968.1559553732,4495438.30254274
R130,568861.0432360328,4495189.484657141
R130,568671.8755848884,4495107.127993192
R130,568510.6821104704,4495296.707491737
R130,568646.0551612091,4495501.2999041695
R130,568856.5267483747,4495527.012461283
R130,568190.0434933859,4495677.843361859
R130,568112.0377325885,4495507.58498332
R130,568226.2214315224,4495540.329841976
R130,568359.3663177805,4495446.8730052225
R130,568047.8767371069,4495390.227470537
R130,567811.6360469572,4495484.607062788
R130,567911.7869781776,4495766.120064926
R130,568224.6011626136,4496059.719013988
R130,568298.9608038499,4495772.713301099
R130,568279.3689730857,4495645.369186299
R130,568024.8892804037,4495696.753120001
R130,568032.1854976092,4495925.45590103
R130,568045.9723433746,4496148.45720104
R130,568879.8064044332,4495861.659019286
R130,568994.2117431662,4495699.58844593
R130,568735.313033038,4495762.523444573
R130,568902.300409868,4495826.017324665
R130,568655.4689456968,4495856.085177506
R130,568464.8393779498,4496049.5628658375
R130,568500.3269333461,4495934.862404287
R130,568406.0260046475,4495782.840060659
R130,568634.8143632859,4495697.632480574
R130,568450.176509821,4495584.480323537
R130,568318.2220735842,4495806.938379422
R130,568238.1154543563,4496096.955493835
R130,568420.7954701203,4496160.996809314
R132,569066.4052175959,4486068.826451562
R132,569383.5070864218,4486345.252697795
R132,569359.0155264391,4486141.193261908
R132,569310.3834528347,4486001.333100718
R132,569174.8873447636,4486042.826044638
R132,569013.7329103426,4486128.704023461
R132,569109.4576582231,4486304.034921258
R132,569367.0196490071,4486429.470860617
R135,572296.5671772276,4487519.569794888
R135,572015.9387775694,4487370.48110834
R135,571817.450303935,4487173.157787344
R135,571576.4583489364,4487075.831973171
R135,571622.455828531,4487182.54512471
R135,571845.2853597425,4487270.314953542
R135,572018.7111057017,4487391.177351321
R135,572210.8325906463,4487570.253439791
R135,572444.5597063084,4487724.688719354
R135,572648.9989923281,4487728.2720917035
R135,572470.1109117744,4487823.8959267605
R136,564983.396289625,4483804.858423483
R136,564974.9818730832,4483960.523307331
R136,564741.7233813517,4483964.396503783
R136,564917.9932607054,4483860.810336564
R138,569024.5076998745,4486290.895483692
R138,568984.9336772718,4486458.848894221
R138,569090.4267563572,4486373.926194258
R138,569082.8964054853,4486458.3521659095
R139,563280.7499952757,4484623.931076272
R139,563285.0845143881,4484868.2717955485
R143,569453.4014857835,4495627.612715345
R143,569320.1407328335,4495378.891661238
R143,569147.6371323114,4495153.805122467
R143,568965.2470791087,4494942.232677391
R143,568956.4599894247,4495111.433043043
R143,569117.8857276092,4495344.592034694
R143,569279.3114679059,4495577.75117285
R143,570204.2448182979,4495706.92952352
R143,570091.9033022597,4495559.2277327115
R143,569797.016294269,4495572.579023451
R143,569543.1042430862,4495502.4268072685
R143,569582.1933932785,4495743.657611872
R143,569734.7836092146,4496007.939323301
R143,569887.3737978706,4496272.221202996
R143,570039.9639585476,4496536.503250952
R143,570192.5540905497,4496800.785467188
R143,570381.4995008797,4496914.672159249
R143,570337.2206240877,4496612.731256906
R143,570292.9416102916,4496310.790457351
R143,570248.6624597916,4496008.849761227
R143,569931.0622822637,4496607.571517741
R143,569857.466727345,4496389.800588561
R143,569785.9744216749,4496389.359710725
R143,569709.1702750105,4496668.14025526
R143,569914.2038495145,4496875.53328054
R143,570194.990912932,4496950.318982394
R143,570143.6774725614,4496753.752815318
R148,576428.0559331133,4492817.372557089
R148,576209.0806109944,4492869.677823399
R148,576130.5967755213,4493070.76197108
R148,576305.7450575096,4492961.598835626
R148,576388.7610484351,4493137.609507553
R148,576182.7494716798,4493113.726281911
R153,565454.6694566014,4486789.824279244
R153,565523.4012326068,4486778.4455870455
R153,565156.1963537514,4487218.438335539
R153,565445.6618367705,4487170.1814212315
R153,565615.183201025,4487043.779516213
R153,565468.8982932899,4486884.035787141
R153,565325.7769491139,4487032.320141433
R153,565032.3168476337,4487031.993488328
R153,564762.3108734192,4487051.46628786
R153,564866.4462746701,4487264.920418373
R159,569302.6253936483,4496513.18987902
R159,569107.982745854,4496677.686358788
R159,569316.7352166428,4496564.105124522
R159,568792.5276281877,4497921.597580372
RS14,571540.1099260414,4490042.298337523
RS14,571550.3418728244,4490020.035147446
RS14,571550.3418728244,4490020.035147446
RS14,571533.2329448456,4490033.678213841
RS14,571533.2329448456,4490033.678213841
RS14,571552.8164913256,4490032.65402813
RS14,571552.8164913256,4490032.65402813
RS14,571579.348201744,4490018.0583982775
RS14,571579.348201744,4490018.0583982775
RS14,572053.4804790306,4490524.828075768
RS14,571966.4515832945,4490396.021300321
RS14,571749.93117628,4490378.664939303
RS14,571706.2720049716,4490605.330742472
RS14,571911.467376982,4490714.384405611
X001,592436.0959149947,4524236.14473499
X001,592505.2381072046,4524336.713618554
X001A,591757.5369500616,4523044.554310074
X001A,591565.9078819342,4522860.179839316
X001A,591594.3812302961,4522898.392496129
X001A,591756.4639719853,4523106.543724577
X001A,591889.3790313111,4523321.825064115
X001A,591861.6906249389,4523333.112494722
X001A,592024.5766102434,4523604.463184829
X001A,592030.3780632612,4523574.775900757
X001A,592206.4861833344,4523835.128040292
X001A,592190.7424927817,4523843.8406704385
X001A,592368.0113947445,4524085.787956213
X002,595243.3459977048,4523299.035819773
X002,595332.8134255459,4523005.949260144
X002,595341.380736836,4522715.568917952
X002,595303.7996010736,4522423.599681352
X002,595183.0782961949,4522141.942977274
X002,594987.4312367092,4521913.315482236
X002,594755.2066750504,4521837.244182577
X002,594639.6699931702,4522018.217081712
X002,594460.6389616824,4522231.548815637
